Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
Series B - Satori Pharmaceuticals,https://www.crunchbase.com/funding_round/satori-pharmaceuticals-series-b--993824a0,Satori Pharmaceuticals,https://www.crunchbase.com/organization/satori-pharmaceuticals,Series B,"$7,000,000","Jan 5, 2011",Early Stage Venture,,Yes,4,1
Series B - Huddler,https://www.crunchbase.com/funding_round/huddler-series-b--bb8f1f07,Huddler,https://www.crunchbase.com/organization/huddler,Series B,"$17,000,000","Jan 1, 2011",Early Stage Venture,,Yes,2,2
Seed Round - CruiseWise,https://www.crunchbase.com/funding_round/cruisewise-seed--cc58ee2a,CruiseWise,https://www.crunchbase.com/organization/cruisewise,Seed,,"Jan 1, 2011",Seed,,Yes,4,1
Series D - Beijing Redbaby Internet Technology,https://www.crunchbase.com/funding_round/beijing-redbaby-internet-technology-series-d--8996e686,Beijing Redbaby Internet Technology,https://www.crunchbase.com/organization/beijing-redbaby-internet-technology,Series D,"$20,000,000","Jan 1, 2011",Late Stage Venture,,Yes,4,1
Series B - Air Works India Engineering,https://www.crunchbase.com/funding_round/air-works-india-engineering-series-b--328d2555,Air Works India Engineering,https://www.crunchbase.com/organization/air-works-india-engineering,Series B,"$27,000,000","Dec 29, 2010",Early Stage Venture,"$85,000,000",Yes,2,
Venture Round - BeachMint,https://www.crunchbase.com/funding_round/beachmint-series-unknown--c446b796,BeachMint,https://www.crunchbase.com/organization/beachmint,Venture - Series Unknown,"$10,000,000","Dec 1, 2010",,,Yes,4,2
Series C - 23andMe,https://www.crunchbase.com/funding_round/23andme-series-c--3473e317,23andMe,https://www.crunchbase.com/organization/23andme,Series C,"$22,220,289","Nov 9, 2010",Late Stage Venture,,Yes,3,2
Series C - Cleversafe,https://www.crunchbase.com/funding_round/cleversafe-series-c--12430302,Cleversafe,https://www.crunchbase.com/organization/cleversafe,Series C,"$31,400,000","Oct 27, 2010",Late Stage Venture,,Yes,4,3
Series C - Causes,https://www.crunchbase.com/funding_round/causes-series-c--b5bac43a,Causes,https://www.crunchbase.com/organization/causes,Series C,"$9,000,000","Oct 18, 2010",Late Stage Venture,,Yes,2,1
Series A - TabbedOut,https://www.crunchbase.com/funding_round/tabbedout-series-a--019437af,TabbedOut,https://www.crunchbase.com/organization/tabbedout,Series A,"$2,050,000","Oct 4, 2010",Early Stage Venture,,Yes,1,
Series A - Cirtas Systems,https://www.crunchbase.com/funding_round/cirtas-series-a--32fbee9b,Cirtas Systems,https://www.crunchbase.com/organization/cirtas,Series A,"$10,000,000","Sep 20, 2010",Early Stage Venture,,Yes,3,1
Series C - Conviva,https://www.crunchbase.com/funding_round/conviva-series-c--54bd9697,Conviva,https://www.crunchbase.com/organization/conviva,Series C,"$15,000,000","Sep 15, 2010",Late Stage Venture,,Yes,4,5
Series A - Zyngenia,https://www.crunchbase.com/funding_round/zyngenia-series-a--55ec03b6,Zyngenia,https://www.crunchbase.com/organization/zyngenia,Series A,"$25,000,000","Sep 9, 2010",Early Stage Venture,,Yes,1,1
Debt Financing - Intarcia Therapeutics,https://www.crunchbase.com/funding_round/intarcia-therapeutics-debt-financing--7b0392cf,Intarcia Therapeutics,https://www.crunchbase.com/organization/intarcia-therapeutics,Debt Financing,"$5,000,000","Sep 8, 2010",,,No,3,3
Series A - Motus Therapeutics,https://www.crunchbase.com/funding_round/rhythm-pharmaceuticals-series-a--613e9eff,Motus Therapeutics,https://www.crunchbase.com/organization/rhythm-pharmaceuticals,Series A,"$19,000,000","Sep 8, 2010",Early Stage Venture,,Yes,3,1
Series A - Everfi,https://www.crunchbase.com/funding_round/everfi-series-a--2f57da84,Everfi,https://www.crunchbase.com/organization/everfi,Series A,"$11,000,000","Sep 2, 2010",Early Stage Venture,,Yes,4,
Series C - Care.com,https://www.crunchbase.com/funding_round/care-com-series-c--6da92c40,Care.com,https://www.crunchbase.com/organization/care-com,Series C,"$20,000,000","Sep 1, 2010",Late Stage Venture,,Yes,4,4
Series C - TriVascular,https://www.crunchbase.com/funding_round/trivascular-series-c--127b655f,TriVascular,https://www.crunchbase.com/organization/trivascular,Series C,"$60,000,000","Aug 12, 2010",Late Stage Venture,,Yes,5,5
Venture Round - Cardioxyl Pharmaceuticals,https://www.crunchbase.com/funding_round/cardioxyl-pharmaceuticals-series-unknown--e53a0539,Cardioxyl Pharmaceuticals,https://www.crunchbase.com/organization/cardioxyl-pharmaceuticals,Venture - Series Unknown,"$15,000,000","Aug 2, 2010",,,Yes,2,1
Series B - Trevena,https://www.crunchbase.com/funding_round/trevena-series-b--18e08d83,Trevena,https://www.crunchbase.com/organization/trevena,Series B,"$35,000,000","Jul 14, 2010",Early Stage Venture,,Yes,4,4
Series C - Liquidia Technologies,https://www.crunchbase.com/funding_round/liquidia-technologies-series-c--7792de35,Liquidia Technologies,https://www.crunchbase.com/organization/liquidia-technologies,Series C,"$5,000,000","Jul 13, 2010",Late Stage Venture,,Yes,5,3
Post-IPO Equity - Glu Mobile,https://www.crunchbase.com/funding_round/glu-mobile-post-ipo-equity--0ea79ded,Glu Mobile,https://www.crunchbase.com/organization/glu-mobile,Post-IPO Equity,"$13,500,000","Jul 6, 2010",,,Yes,7,3
Series B - Eucalyptus Systems,https://www.crunchbase.com/funding_round/eucalyptus-systems-inc-series-b--8147a49e,Eucalyptus Systems,https://www.crunchbase.com/organization/eucalyptus-systems-inc,Series B,"$20,000,000","Jul 1, 2010",Early Stage Venture,,Yes,3,2
Series D - Serious Energy,https://www.crunchbase.com/funding_round/serious-materials-series-d--28d97ac1,Serious Energy,https://www.crunchbase.com/organization/serious-materials,Series D,"$19,800,000","Jun 28, 2010",Late Stage Venture,,Yes,10,2
Series C - Predictive Biosciences,https://www.crunchbase.com/funding_round/predictive-biosciences-series-c--d813ac8c,Predictive Biosciences,https://www.crunchbase.com/organization/predictive-biosciences,Series C,"$25,000,000","Jun 18, 2010",Late Stage Venture,,Yes,5,4
Venture Round - BeachMint,https://www.crunchbase.com/funding_round/beachmint-series-unknown--b8a40115,BeachMint,https://www.crunchbase.com/organization/beachmint,Venture - Series Unknown,"$5,000,000","Jun 14, 2010",,,Yes,2,1
Series E - Anulex Technologies,https://www.crunchbase.com/funding_round/anulex-series-e--a79bafdf,Anulex Technologies,https://www.crunchbase.com/organization/anulex,Series E,"$18,300,000","Jun 7, 2010",Late Stage Venture,,Yes,4,3
Series D - Splashtop,https://www.crunchbase.com/funding_round/devicevm-series-d--216c9d6e,Splashtop,https://www.crunchbase.com/organization/devicevm,Series D,"$10,000,000","Jun 2, 2010",Late Stage Venture,,Yes,4,4
Series A - TESARO,https://www.crunchbase.com/funding_round/tesaro-series-a--062c002d,TESARO,https://www.crunchbase.com/organization/tesaro,Series A,"$60,000,000","May 28, 2010",Early Stage Venture,,Yes,1,1
Series C - SiliconBlue Technologies,https://www.crunchbase.com/funding_round/siliconblue-technologies-series-c--85725c57,SiliconBlue Technologies,https://www.crunchbase.com/organization/siliconblue-technologies,Series C,"$15,005,567","May 20, 2010",Late Stage Venture,,Yes,3,1
Series D - Spring Mobile Solutions,https://www.crunchbase.com/funding_round/spring-mobile-solutions-series-d--b15f581d,Spring Mobile Solutions,https://www.crunchbase.com/organization/spring-mobile-solutions,Series D,"$12,000,000","May 17, 2010",Late Stage Venture,,Yes,3,1
Venture Round - SuVolta,https://www.crunchbase.com/funding_round/suvolta-series-unknown--d6574aac,SuVolta,https://www.crunchbase.com/organization/suvolta,Venture - Series Unknown,"$22,174,998","May 4, 2010",,,Yes,1,1
Series C - Fusion-io,https://www.crunchbase.com/funding_round/fusion-io-series-c--882bcfed,Fusion-io,https://www.crunchbase.com/organization/fusion-io,Series C,"$45,000,000","Apr 21, 2010",Late Stage Venture,,Yes,6,4
Debt Financing - Quidsi,https://www.crunchbase.com/funding_round/quidsi-debt-financing--afb77401,Quidsi,https://www.crunchbase.com/organization/quidsi,Debt Financing,"$20,000,000","Apr 20, 2010",,,No,6,2
Series C - Groupon,https://www.crunchbase.com/funding_round/groupon-series-c--7205cb6e,Groupon,https://www.crunchbase.com/organization/groupon,Series C,"$135,000,000","Apr 18, 2010",Late Stage Venture,"$1,165,000,000",Yes,5,6
Series A - ScienceLogic,https://www.crunchbase.com/funding_round/sciencelogic-series-a--3d137843,ScienceLogic,https://www.crunchbase.com/organization/sciencelogic,Series A,"$15,000,000","Apr 7, 2010",Early Stage Venture,,Yes,1,1
Series F - Xoom Corporation,https://www.crunchbase.com/funding_round/xoom-series-f--d13fc932,Xoom Corporation,https://www.crunchbase.com/organization/xoom,Series F,"$33,200,000","Mar 19, 2010",Late Stage Venture,,Yes,6,2
Private Equity Round - Financial Software Systems,https://www.crunchbase.com/funding_round/financial-software-systems-private-equity--ef1097ef,Financial Software Systems,https://www.crunchbase.com/organization/financial-software-systems,Private Equity,"$30,000,000","Mar 18, 2010",Private Equity,,Yes,2,
Venture Round - RingCube Technologies,https://www.crunchbase.com/funding_round/ringcube-technologies-series-unknown--5a9fc5da,RingCube Technologies,https://www.crunchbase.com/organization/ringcube-technologies,Venture - Series Unknown,"$10,000,000","Mar 18, 2010",,,Yes,2,1
Series C - Solar Junction,https://www.crunchbase.com/funding_round/solar-junction-series-c--f103bc1b,Solar Junction,https://www.crunchbase.com/organization/solar-junction,Series C,"$13,300,000","Mar 17, 2010",Late Stage Venture,,Yes,3,2
Series A - Motus Therapeutics,https://www.crunchbase.com/funding_round/rhythm-pharmaceuticals-series-a--1981cb50,Motus Therapeutics,https://www.crunchbase.com/organization/rhythm-pharmaceuticals,Series A,"$21,000,000","Mar 15, 2010",Early Stage Venture,,Yes,2,2
Series B - Carticept Medical,https://www.crunchbase.com/funding_round/carticept-medical-series-b--2129eade,Carticept Medical,https://www.crunchbase.com/organization/carticept-medical,Series B,"$20,000,000","Mar 10, 2010",Early Stage Venture,,Yes,3,4
Private Equity Round - Alien Technology,https://www.crunchbase.com/funding_round/alien-technology-private-equity--4a91bde0,Alien Technology,https://www.crunchbase.com/organization/alien-technology,Private Equity,"$10,900,000","Mar 3, 2010",Private Equity,,Yes,3,3
Venture Round - Intrinsic Therapeutics,https://www.crunchbase.com/funding_round/intrinsic-therapeutics-series-unknown--18459e33,Intrinsic Therapeutics,https://www.crunchbase.com/organization/intrinsic-therapeutics,Venture - Series Unknown,"$18,000,251","Feb 26, 2010",,,Yes,3,2
Series A - One Block Off the Grid (1BOG),https://www.crunchbase.com/funding_round/1bog-series-a--3d2463c9,One Block Off the Grid (1BOG),https://www.crunchbase.com/organization/1bog,Series A,"$5,000,000","Feb 11, 2010",Early Stage Venture,,Yes,1,
Series C - Liquidia Technologies,https://www.crunchbase.com/funding_round/liquidia-technologies-series-c--686cce45,Liquidia Technologies,https://www.crunchbase.com/organization/liquidia-technologies,Series C,"$20,000,000","Jan 19, 2010",Late Stage Venture,,Yes,5,3
Series B - PhaseBio Pharmaceuticals,https://www.crunchbase.com/funding_round/phasebio-pharmaceuticals-series-b--e61ca4a0,PhaseBio Pharmaceuticals,https://www.crunchbase.com/organization/phasebio-pharmaceuticals,Series B,"$25,000,000","Jan 7, 2010",Early Stage Venture,,Yes,5,5
Series C - Nordic Windpower,https://www.crunchbase.com/funding_round/nordic-windpower-series-c--daf81401,Nordic Windpower,https://www.crunchbase.com/organization/nordic-windpower,Series C,"$38,000,000","Jan 5, 2010",Late Stage Venture,,Yes,6,1
Series E - SmartDrive Systems,https://www.crunchbase.com/funding_round/smartdrive-systems-series-e--9dd4f4cc,SmartDrive Systems,https://www.crunchbase.com/organization/smartdrive-systems,Series E,"$25,000,000","Dec 16, 2009",Late Stage Venture,,Yes,2,2
Venture Round - PatientKeeper,https://www.crunchbase.com/funding_round/patientkeeper-series-unknown--4474b196,PatientKeeper,https://www.crunchbase.com/organization/patientkeeper,Venture - Series Unknown,"$13,000,000","Dec 15, 2009",,,Yes,3,1
Series B - Epizyme,https://www.crunchbase.com/funding_round/epizyme-series-b--68046e6b,Epizyme,https://www.crunchbase.com/organization/epizyme,Series B,"$8,000,000","Dec 8, 2009",Early Stage Venture,,Yes,1,1
Series C - GlycoMimetics,https://www.crunchbase.com/funding_round/glycomimetics-series-c--505c3a1a,GlycoMimetics,https://www.crunchbase.com/organization/glycomimetics,Series C,"$38,000,000","Dec 7, 2009",Late Stage Venture,,Yes,5,3
Series B - Luxtera,https://www.crunchbase.com/funding_round/luxtera-series-b--de3bb299,Luxtera,https://www.crunchbase.com/organization/luxtera,Series B,"$29,900,000","Dec 3, 2009",Early Stage Venture,,Yes,7,4
Series B - Apnex Medical,https://www.crunchbase.com/funding_round/apnex-medical-series-b--4b0a657f,Apnex Medical,https://www.crunchbase.com/organization/apnex-medical,Series B,"$14,000,000","Dec 2, 2009",Early Stage Venture,,Yes,3,2
Series B - Groupon,https://www.crunchbase.com/funding_round/groupon-series-b--d82cf41e,Groupon,https://www.crunchbase.com/organization/groupon,Series B,"$30,000,000","Dec 1, 2009",Early Stage Venture,,Yes,3,4
Series D - CITIC Pharmaceutical,https://www.crunchbase.com/funding_round/citic-pharmaceuticals-co-ltd-series-d--d88e8225,CITIC Pharmaceutical,https://www.crunchbase.com/organization/citic-pharmaceuticals-co-ltd,Series D,"$1,000,000","Dec 1, 2009",Late Stage Venture,,Yes,3,3
Series D - Aquantia,https://www.crunchbase.com/funding_round/aquantia-series-d--9f414ea8,Aquantia,https://www.crunchbase.com/organization/aquantia,Series D,"$35,000,000","Dec 1, 2009",Late Stage Venture,,Yes,5,3
Series A - MyFit,https://www.crunchbase.com/funding_round/myfit-series-a--ddaffa39,MyFit,https://www.crunchbase.com/organization/myfit,Series A,"$1,000,000","Nov 19, 2009",Early Stage Venture,,Yes,1,1
Series B - GoodGuide,https://www.crunchbase.com/funding_round/goodguide-series-b--0e040d76,GoodGuide,https://www.crunchbase.com/organization/goodguide,Series B,"$5,500,000","Nov 18, 2009",Early Stage Venture,,Yes,4,2
Series C - Millennial Media,https://www.crunchbase.com/funding_round/millennial-media-series-c--f1e9ad2d,Millennial Media,https://www.crunchbase.com/organization/millennial-media,Series C,"$16,000,000","Nov 16, 2009",Late Stage Venture,,Yes,4,3
Series F - Chelsio Communications,https://www.crunchbase.com/funding_round/chelsio-communications-series-f--be65ecec,Chelsio Communications,https://www.crunchbase.com/organization/chelsio-communications,Series F,"$17,000,000","Nov 16, 2009",Late Stage Venture,,Yes,10,2
Series B - TriVascular,https://www.crunchbase.com/funding_round/trivascular-series-b--a7aaa4e1,TriVascular,https://www.crunchbase.com/organization/trivascular,Series B,"$30,000,000","Nov 16, 2009",Early Stage Venture,,Yes,4,4
Series A - Playdom,https://www.crunchbase.com/funding_round/playdom-series-a--56c7ac72,Playdom,https://www.crunchbase.com/organization/playdom,Series A,"$43,000,000","Nov 11, 2009",Early Stage Venture,,Yes,4,2
Series A - Apprenda,https://www.crunchbase.com/funding_round/apprenda-series-a--21d35c8a,Apprenda,https://www.crunchbase.com/organization/apprenda,Series A,"$5,000,000","Nov 9, 2009",Early Stage Venture,,Yes,2,2
Series E - Drobo,https://www.crunchbase.com/funding_round/drobo-series-e--2d9a2236,Drobo,https://www.crunchbase.com/organization/drobo,Series E,"$10,000,000","Oct 28, 2009",Late Stage Venture,,Yes,5,1
Series C - Engine Yard,https://www.crunchbase.com/funding_round/engineyard-series-c--28c62ac1,Engine Yard,https://www.crunchbase.com/organization/engineyard,Series C,"$19,000,000","Oct 7, 2009",Late Stage Venture,,Yes,5,3
Series E - Quidsi,https://www.crunchbase.com/funding_round/quidsi-series-e--8f2ae0ff,Quidsi,https://www.crunchbase.com/organization/quidsi,Series E,"$30,000,000","Oct 3, 2009",Late Stage Venture,,Yes,4,1
Series A - NovaTorque,https://www.crunchbase.com/funding_round/novatorque-series-a--3281a93f,NovaTorque,https://www.crunchbase.com/organization/novatorque,Series A,"$10,000,000","Oct 1, 2009",Early Stage Venture,,Yes,2,
Venture Round - Compass Labs,https://www.crunchbase.com/funding_round/compass-labs-series-unknown--3bddfcc6,Compass Labs,https://www.crunchbase.com/organization/compass-labs,Venture - Series Unknown,"$1,000,000","Sep 27, 2009",,,Yes,1,
Series B - Vuclip,https://www.crunchbase.com/funding_round/vuclip-series-b--0b218c97,Vuclip,https://www.crunchbase.com/organization/vuclip,Series B,"$6,000,000","Sep 22, 2009",Early Stage Venture,,Yes,2,3
Series C - Serious Energy,https://www.crunchbase.com/funding_round/serious-materials-series-c--7e277ef0,Serious Energy,https://www.crunchbase.com/organization/serious-materials,Series C,"$60,000,000","Sep 22, 2009",Late Stage Venture,,Yes,6,2
Venture Round - inTarvo,https://www.crunchbase.com/funding_round/intarvo-series-unknown--110588de,inTarvo,https://www.crunchbase.com/organization/intarvo,Venture - Series Unknown,"$14,000,000","Sep 17, 2009",,,Yes,1,
Series B - Neotract,https://www.crunchbase.com/funding_round/neotract-series-b--993cf287,Neotract,https://www.crunchbase.com/organization/neotract,Series B,"$28,108,160","Sep 15, 2009",Early Stage Venture,,Yes,4,2
Venture Round - Glacier Bay,https://www.crunchbase.com/funding_round/glacier-bay-series-unknown--44fae1d5,Glacier Bay,https://www.crunchbase.com/organization/glacier-bay,Venture - Series Unknown,"$10,000,000","Sep 2, 2009",,,Yes,2,2
Series E - Approva,https://www.crunchbase.com/funding_round/approva-series-e--c8df1094,Approva,https://www.crunchbase.com/organization/approva,Series E,"$14,000,000","Aug 26, 2009",Late Stage Venture,,Yes,5,1
Venture Round - Force10 Networks,https://www.crunchbase.com/funding_round/force10-networks-series-unknown--1b1717dd,Force10 Networks,https://www.crunchbase.com/organization/force10-networks,Venture - Series Unknown,"$30,000,000","Aug 17, 2009",,,Yes,7,1
Series B - Zosano Pharma,https://www.crunchbase.com/funding_round/zosano-pharma-series-b--f8ea5c3f,Zosano Pharma,https://www.crunchbase.com/organization/zosano-pharma,Series B,"$30,000,000","Aug 6, 2009",Early Stage Venture,,Yes,4,1
Series B - TechForward,https://www.crunchbase.com/funding_round/techforward-series-b--474b399c,TechForward,https://www.crunchbase.com/organization/techforward,Series B,"$4,300,000","Aug 5, 2009",Early Stage Venture,,Yes,2,3
Series C - Suniva,https://www.crunchbase.com/funding_round/suniva-series-c--ee735783,Suniva,https://www.crunchbase.com/organization/suniva,Series C,"$75,000,000","Jul 27, 2009",Late Stage Venture,,Yes,5,2
"Series A - MapR Technologies, Inc.",https://www.crunchbase.com/funding_round/mapr-technologies-series-a--a1cf6cfa,"MapR Technologies, Inc.",https://www.crunchbase.com/organization/mapr-technologies,Series A,"$9,000,000","Jul 22, 2009",Early Stage Venture,,Yes,2,2
Series B - 3-V Biosciences,https://www.crunchbase.com/funding_round/3-v-biosciences-series-b--bf5cd3f9,3-V Biosciences,https://www.crunchbase.com/organization/3-v-biosciences,Series B,"$30,000,000","Jul 10, 2009",Early Stage Venture,,Yes,3,2
Series C - SolFocus,https://www.crunchbase.com/funding_round/solfocus-series-c--f7aa03be,SolFocus,https://www.crunchbase.com/organization/solfocus,Series C,"$30,600,000","Jul 9, 2009",Late Stage Venture,,Yes,4,2
Series A - Huddler,https://www.crunchbase.com/funding_round/huddler-series-a--10bd3fff,Huddler,https://www.crunchbase.com/organization/huddler,Series A,"$5,000,000","Jul 1, 2009",Early Stage Venture,,Yes,1,1
Series C - Hyperion Therapeutics,https://www.crunchbase.com/funding_round/hyperion-series-c--c2f23848,Hyperion Therapeutics,https://www.crunchbase.com/organization/hyperion,Series C,"$60,000,000","Jun 30, 2009",Late Stage Venture,,Yes,5,4
Series B - VytronUS,https://www.crunchbase.com/funding_round/vytronus-series-b--1d10221b,VytronUS,https://www.crunchbase.com/organization/vytronus,Series B,"$11,000,000","Jun 29, 2009",Early Stage Venture,,Yes,2,2
Series B - 23andMe,https://www.crunchbase.com/funding_round/23andme-series-b--c27c1b42,23andMe,https://www.crunchbase.com/organization/23andme,Series B,"$13,600,000","Jun 18, 2009",Early Stage Venture,,Yes,3,1
Seed Round - Picaboo,https://www.crunchbase.com/funding_round/picaboo-seed--95d82aa6,Picaboo,https://www.crunchbase.com/organization/picaboo,Seed,"$1,000,000","Jun 7, 2009",Seed,,Yes,5,
Series B - Novast,https://www.crunchbase.com/funding_round/novast-series-b--f5a12eb4,Novast,https://www.crunchbase.com/organization/novast,Series B,"$25,000,000","Jun 1, 2009",Early Stage Venture,,Yes,3,1
Private Equity Round - Clovis Oncology,https://www.crunchbase.com/funding_round/clovis-oncology-private-equity--c391e9db,Clovis Oncology,https://www.crunchbase.com/organization/clovis-oncology,Private Equity,"$145,000,000","May 26, 2009",Private Equity,,Yes,7,4
Series D - Anulex Technologies,https://www.crunchbase.com/funding_round/anulex-series-d--859e438b,Anulex Technologies,https://www.crunchbase.com/organization/anulex,Series D,"$10,200,000","May 26, 2009",Late Stage Venture,,Yes,6,3
Series E - Workday,https://www.crunchbase.com/funding_round/workday-series-e--ce86f740,Workday,https://www.crunchbase.com/organization/workday,Series E,"$75,000,000","Apr 29, 2009",Late Stage Venture,,Yes,4,2
Debt Financing - TechForward,https://www.crunchbase.com/funding_round/techforward-debt-financing--e21b6668,TechForward,https://www.crunchbase.com/organization/techforward,Debt Financing,"$800,000","Apr 13, 2009",,,No,2,2
Post-IPO Equity - Sunesis Pharmaceuticals,https://www.crunchbase.com/funding_round/sunesis-pharmaceuticals-post-ipo-equity--84eeb430,Sunesis Pharmaceuticals,https://www.crunchbase.com/organization/sunesis-pharmaceuticals,Post-IPO Equity,"$43,500,000","Apr 7, 2009",,,Yes,9,2
Series B - Fusion-io,https://www.crunchbase.com/funding_round/fusion-io-series-b--cd3b4d61,Fusion-io,https://www.crunchbase.com/organization/fusion-io,Series B,"$47,500,000","Apr 7, 2009",Early Stage Venture,,Yes,7,5
Series D - SpinMedia Group,https://www.crunchbase.com/funding_round/spin-media-group-series-d--8fc75c8f,SpinMedia Group,https://www.crunchbase.com/organization/spin-media-group,Series D,"$12,500,000","Mar 19, 2009",Late Stage Venture,,Yes,5,1
Series B - Teracent,https://www.crunchbase.com/funding_round/teracent-series-b--e9c33e39,Teracent,https://www.crunchbase.com/organization/teracent,Series B,"$2,000,000","Mar 18, 2009",Early Stage Venture,,Yes,1,1
Series D - Buzz Media,https://www.crunchbase.com/funding_round/buzz-media-2-series-d--13b27cb0,Buzz Media,https://www.crunchbase.com/organization/buzz-media-2,Series D,"$12,500,000","Mar 18, 2009",Late Stage Venture,,Yes,4,
Series F - Thumbplay,https://www.crunchbase.com/funding_round/thumbplay-series-f--2e4dfb78,Thumbplay,https://www.crunchbase.com/organization/thumbplay,Series F,"$6,000,000","Mar 13, 2009",Late Stage Venture,,Yes,6,1
"Series E - Audience, Inc.",https://www.crunchbase.com/funding_round/audience-inc-series-e--b8a5dd22,"Audience, Inc.",https://www.crunchbase.com/organization/audience-inc,Series E,"$15,000,000","Feb 1, 2009",Late Stage Venture,,Yes,4,2
Series A - GoodGuide,https://www.crunchbase.com/funding_round/goodguide-series-a--86debfcb,GoodGuide,https://www.crunchbase.com/organization/goodguide,Series A,"$3,730,000","Jan 19, 2009",Early Stage Venture,,Yes,2,2
Series B - Play Hard Sports,https://www.crunchbase.com/funding_round/play-hard-sports-series-b--7bcd4b9d,Play Hard Sports,https://www.crunchbase.com/organization/play-hard-sports,Series B,"$8,000,000","Jan 14, 2009",Early Stage Venture,,Yes,3,
Series A - Nurien Software,https://www.crunchbase.com/funding_round/nurien-software-series-a--da57f818,Nurien Software,https://www.crunchbase.com/organization/nurien-software,Series A,"$10,000,000","Jan 14, 2009",Early Stage Venture,,Yes,4,1
Series B - Quick Hit,https://www.crunchbase.com/funding_round/quick-hit-series-b--011eaf86,Quick Hit,https://www.crunchbase.com/organization/quick-hit,Series B,"$8,000,000","Jan 14, 2009",Early Stage Venture,,Yes,3,
Venture Round - Acclarent,https://www.crunchbase.com/funding_round/acclarent-series-unknown--03b9b2e8,Acclarent,https://www.crunchbase.com/organization/acclarent,Venture - Series Unknown,"$26,000,000","Jan 12, 2009",,,Yes,5,1
Series D - SiTime,https://www.crunchbase.com/funding_round/sitime-series-d--d9f8b995,SiTime,https://www.crunchbase.com/organization/sitime,Series D,"$20,000,000","Jan 9, 2009",Late Stage Venture,,Yes,3,2
Series A - Satori Pharmaceuticals,https://www.crunchbase.com/funding_round/satori-pharmaceuticals-series-a--30b6e77b,Satori Pharmaceuticals,https://www.crunchbase.com/organization/satori-pharmaceuticals,Series A,"$22,000,000","Jan 8, 2009",Early Stage Venture,,Yes,4,3
Series C - HDmessaging,https://www.crunchbase.com/funding_round/hdmessaging-series-c--e7c0bfb3,HDmessaging,https://www.crunchbase.com/organization/hdmessaging,Series C,"$9,000,000","Jan 1, 2009",Late Stage Venture,,Yes,4,1
Series C - SolFocus,https://www.crunchbase.com/funding_round/solfocus-series-c--006d7053,SolFocus,https://www.crunchbase.com/organization/solfocus,Series C,"$47,500,000","Jan 1, 2009",Late Stage Venture,,Yes,3,3
Series B - Opower,https://www.crunchbase.com/funding_round/opower-series-b--1a6bcac0,Opower,https://www.crunchbase.com/organization/opower,Series B,"$14,000,000","Dec 29, 2008",Early Stage Venture,,Yes,1,0
Venture Round - Motion Computing,https://www.crunchbase.com/funding_round/motion-computing-series-unknown--c351e7de,Motion Computing,https://www.crunchbase.com/organization/motion-computing,Venture - Series Unknown,"$6,000,000","Dec 23, 2008",,,Yes,3,1
Series C - Availink,https://www.crunchbase.com/funding_round/availink-series-c--6ebb9f5b,Availink,https://www.crunchbase.com/organization/availink,Series C,"$10,000,000","Dec 15, 2008",Late Stage Venture,,Yes,3,2
Venture Round - ARYx Therapeutics,https://www.crunchbase.com/funding_round/aryx-therapeutics-series-unknown--f844de99,ARYx Therapeutics,https://www.crunchbase.com/organization/aryx-therapeutics,Venture - Series Unknown,"$21,600,000","Nov 12, 2008",,,Yes,3,
Series A - Myntra,https://www.crunchbase.com/funding_round/myntra-series-a--65f2f52f,Myntra,https://www.crunchbase.com/organization/myntra,Series A,"$5,000,000","Nov 4, 2008",Early Stage Venture,,Yes,4,3
Series B - SiliconBlue Technologies,https://www.crunchbase.com/funding_round/siliconblue-technologies-series-b--eb81cdf6,SiliconBlue Technologies,https://www.crunchbase.com/organization/siliconblue-technologies,Series B,"$24,000,000","Oct 22, 2008",Early Stage Venture,,Yes,3,1
Series B - Predictive Biosciences,https://www.crunchbase.com/funding_round/predictive-biosciences-series-b--47aa7dc0,Predictive Biosciences,https://www.crunchbase.com/organization/predictive-biosciences,Series B,"$21,750,000","Oct 16, 2008",Early Stage Venture,,Yes,2,1
Venture Round - Alien Technology,https://www.crunchbase.com/funding_round/alien-technology-series-unknown--258189ce,Alien Technology,https://www.crunchbase.com/organization/alien-technology,Venture - Series Unknown,"$38,000,000","Oct 6, 2008",,,Yes,4,3
Series F - Dexterra,https://www.crunchbase.com/funding_round/dexterra-series-f--1a8a068a,Dexterra,https://www.crunchbase.com/organization/dexterra,Series F,"$21,500,000","Oct 2, 2008",Late Stage Venture,,Yes,6,
Series B - Novast,https://www.crunchbase.com/funding_round/novast-series-b--7296e4b8,Novast,https://www.crunchbase.com/organization/novast,Series B,"$50,000,000","Oct 1, 2008",Early Stage Venture,,Yes,2,1
Series E - GridPoint,https://www.crunchbase.com/funding_round/gridpoint-series-e--1cdb4209,GridPoint,https://www.crunchbase.com/organization/gridpoint,Series E,"$120,000,000","Sep 23, 2008",Late Stage Venture,,Yes,4,
Series D - ChannelAdvisor,https://www.crunchbase.com/funding_round/channeladvisor-series-d--eb18ca84,ChannelAdvisor,https://www.crunchbase.com/organization/channeladvisor,Series D,"$20,000,000","Sep 5, 2008",Late Stage Venture,,Yes,5,3
