Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
Grant - AstroPower,https://www.crunchbase.com/funding_round/astropower-grant--ef96c1a9,AstroPower,https://www.crunchbase.com/organization/astropower,Grant,"$91,832","Feb 21, 2001",,,No,1,
Grant - NexRay ,https://www.crunchbase.com/funding_round/nexray-inc-grant--a08ac620,NexRay ,https://www.crunchbase.com/organization/nexray-inc,Grant,"$179,999","Feb 16, 2001",,,No,1,
Grant - Mohawk Innovative Technology,https://www.crunchbase.com/funding_round/mohawk-innovative-technology-inc-grant--d99787bf,Mohawk Innovative Technology,https://www.crunchbase.com/organization/mohawk-innovative-technology-inc,Grant,"$248,926","Feb 16, 2001",,,No,1,
Grant - IGC Superpower,https://www.crunchbase.com/funding_round/igc-superpower-inc-grant--e5deafc2,IGC Superpower,https://www.crunchbase.com/organization/igc-superpower-inc,Grant,"$241,529","Feb 14, 2001",,,No,1,
Grant - Maplerow Precision Manufacturing,https://www.crunchbase.com/funding_round/maplerow-precision-manufacturing-grant--e5445e0b,Maplerow Precision Manufacturing,https://www.crunchbase.com/organization/maplerow-precision-manufacturing,Grant,"$19,443","Feb 13, 2001",,,No,1,
"Grant - Vandor & Vandor, Ltd.",https://www.crunchbase.com/funding_round/vandor-vandor-ltd-grant--34d974b3,"Vandor & Vandor, Ltd.",https://www.crunchbase.com/organization/vandor-vandor-ltd,Grant,"$20,000","Feb 13, 2001",,,No,1,
Grant - Combined Heat and Power,https://www.crunchbase.com/funding_round/combined-heat-and-power-inc-grant--5b9f1a46,Combined Heat and Power,https://www.crunchbase.com/organization/combined-heat-and-power-inc,Grant,"$19,998","Feb 13, 2001",,,No,1,
Grant - Enernet  ,https://www.crunchbase.com/funding_round/enernet-corporation-grant--a7b13976,Enernet  ,https://www.crunchbase.com/organization/enernet-corporation,Grant,"$104,871","Feb 9, 2001",,,No,1,
Grant - Micropen Technologies,https://www.crunchbase.com/funding_round/micropen-technologies-corporation-grant--c01b9542,Micropen Technologies,https://www.crunchbase.com/organization/micropen-technologies-corporation,Grant,"$61,432","Feb 1, 2001",,,No,1,
Grant - Strathmore Products,https://www.crunchbase.com/funding_round/strathmore-products-inc-grant--8a31ea81,Strathmore Products,https://www.crunchbase.com/organization/strathmore-products-inc,Grant,"$43,449","Feb 1, 2001",,,No,1,
Grant - Industrialized Buildings International,https://www.crunchbase.com/funding_round/industrialized-buildings-international-grant--6e31c988,Industrialized Buildings International,https://www.crunchbase.com/organization/industrialized-buildings-international,Grant,"$388,606","Jan 19, 2001",,,No,1,
Grant - PowerLight  ,https://www.crunchbase.com/funding_round/powerlight-corporation-grant--af50dfde,PowerLight  ,https://www.crunchbase.com/organization/powerlight-corporation,Grant,"$195,107","Jan 17, 2001",,,No,1,
Grant - Tire Conversion Technologies ,https://www.crunchbase.com/funding_round/tire-conversion-technologies-inc-grant--68b261f0,Tire Conversion Technologies ,https://www.crunchbase.com/organization/tire-conversion-technologies-inc,Grant,"$90,672","Jan 17, 2001",,,No,1,
Grant - MPI systems ,https://www.crunchbase.com/funding_round/mpi-systems-inc-grant--a2dc9df4,MPI systems ,https://www.crunchbase.com/organization/mpi-systems-inc,Grant,"$50,000","Jan 11, 2001",,,No,1,
Grant - Taitem,https://www.crunchbase.com/funding_round/taitem-grant--8ae6d6f8,Taitem,https://www.crunchbase.com/organization/taitem,Grant,"$130,432","Jan 3, 2001",,,No,1,
Grant - Precision Magnetic Bearing Systems ,https://www.crunchbase.com/funding_round/precision-magnetic-bearing-systems-inc-grant--adac7d84,Precision Magnetic Bearing Systems ,https://www.crunchbase.com/organization/precision-magnetic-bearing-systems-inc,Grant,"$214,000","Dec 22, 2000",,,No,1,
Grant - Manufactured Housing Research Alliance,https://www.crunchbase.com/funding_round/manufactured-housing-research-alliance-grant--f61e7bab,Manufactured Housing Research Alliance,https://www.crunchbase.com/organization/manufactured-housing-research-alliance,Grant,"$112,279","Dec 1, 2000",,,No,1,
Grant - Genlyte Group ,https://www.crunchbase.com/funding_round/genlyte-group-inc-grant--b496df38,Genlyte Group ,https://www.crunchbase.com/organization/genlyte-group-inc,Grant,"$196,607","Nov 29, 2000",,,No,1,
Grant - International Electronic Machines,https://www.crunchbase.com/funding_round/iem-grant--917e81bf,International Electronic Machines,https://www.crunchbase.com/organization/iem,Grant,"$55,000","Nov 20, 2000",,,No,1,
Grant - TransiDrive ,https://www.crunchbase.com/funding_round/transidrive-inc-grant--d2d312fb,TransiDrive ,https://www.crunchbase.com/organization/transidrive-inc,Grant,"$100,000","Nov 17, 2000",,,No,1,
Grant - Sigma Engineering,https://www.crunchbase.com/funding_round/sigma-engineering-corporation-inc-grant--45aaf359,Sigma Engineering,https://www.crunchbase.com/organization/sigma-engineering-corporation-inc,Grant,"$611,500","Sep 6, 2000",,,No,1,
Grant - Triad Technologies,https://www.crunchbase.com/funding_round/triad-technologies-inc-grant--f1637ee6,Triad Technologies,https://www.crunchbase.com/organization/triad-technologies-inc,Grant,"$772,734","Aug 31, 2000",,,No,1,
Grant - Earthworks,https://www.crunchbase.com/funding_round/earthworks-grant--f21cef18,Earthworks,https://www.crunchbase.com/organization/earthworks,Grant,"$48,410","Aug 14, 2000",,,No,1,
Grant - Power Management,https://www.crunchbase.com/funding_round/power-management-co-llc-grant--c02b9821,Power Management,https://www.crunchbase.com/organization/power-management-co-llc,Grant,"$8,325","Jul 27, 2000",,,No,1,
Grant - Quixotic Systems,https://www.crunchbase.com/funding_round/quixotic-systems-inc-grant--9a7b2c5b,Quixotic Systems,https://www.crunchbase.com/organization/quixotic-systems-inc,Grant,"$40,000","Jul 14, 2000",,,No,1,
Grant - PowerLight  ,https://www.crunchbase.com/funding_round/powerlight-corporation-grant--136e139c,PowerLight  ,https://www.crunchbase.com/organization/powerlight-corporation,Grant,"$728,405","Jul 11, 2000",,,No,1,
Grant - Reveo ,https://www.crunchbase.com/funding_round/reveo-inc-grant--2aad86a7,Reveo ,https://www.crunchbase.com/organization/reveo-inc,Grant,"$333,217","Jun 16, 2000",,,No,1,
Grant - Wire Graphics ,https://www.crunchbase.com/funding_round/wire-graphics-inc-grant--9927a426,Wire Graphics ,https://www.crunchbase.com/organization/wire-graphics-inc,Grant,"$86,064","Apr 28, 2000",,,No,1,
Grant - Hollow Road Farms,https://www.crunchbase.com/funding_round/hollow-road-farms-inc-grant--c6e83cae,Hollow Road Farms,https://www.crunchbase.com/organization/hollow-road-farms-inc,Grant,"$216,262","Apr 10, 2000",,,No,1,
Grant - Hudson Technologies,https://www.crunchbase.com/funding_round/hudson-technologies-company-grant--4ef2de53,Hudson Technologies,https://www.crunchbase.com/organization/hudson-technologies-company,Grant,"$248,518","Mar 29, 2000",,,No,1,
Grant - Davis Aircraft Products  ,https://www.crunchbase.com/funding_round/davis-aircraft-products-co-inc-grant--c4f583ad,Davis Aircraft Products  ,https://www.crunchbase.com/organization/davis-aircraft-products-co-inc,Grant,"$44,699","Mar 28, 2000",,,No,1,
Grant - Rupprecht & Patashnick ,https://www.crunchbase.com/funding_round/rupprecht-patashnick-co-grant--e8cbeef4,Rupprecht & Patashnick ,https://www.crunchbase.com/organization/rupprecht-patashnick-co,Grant,"$450,000","Mar 28, 2000",,,No,1,
Grant - Nupix,https://www.crunchbase.com/funding_round/nupix-grant--05a93c41,Nupix,https://www.crunchbase.com/organization/nupix,Grant,"$199,905","Mar 26, 2000",,,No,1,
Grant - Polyceramics,https://www.crunchbase.com/funding_round/polyceramics-inc-grant--bb9e3a46,Polyceramics,https://www.crunchbase.com/organization/polyceramics-inc,Grant,"$115,314","Mar 26, 2000",,,No,1,
Grant - Fingerlakes Aquaculture ,https://www.crunchbase.com/funding_round/fingerlakes-aquaculture-inc-grant--188b8d9f,Fingerlakes Aquaculture ,https://www.crunchbase.com/organization/fingerlakes-aquaculture-inc,Grant,"$200,000","Mar 21, 2000",,,No,1,
Grant - Electrotek Concepts ,https://www.crunchbase.com/funding_round/electrotek-concepts-inc-grant--069a62f7,Electrotek Concepts ,https://www.crunchbase.com/organization/electrotek-concepts-inc,Grant,"$124,343","Mar 20, 2000",,,No,1,
Grant - Fresnel Optics,https://www.crunchbase.com/funding_round/fresnel-optics-inc-grant--dbd0bcd0,Fresnel Optics,https://www.crunchbase.com/organization/fresnel-optics-inc,Grant,"$112,024","Mar 18, 2000",,,No,1,
Grant - Folsom Technologies International,https://www.crunchbase.com/funding_round/folsom-technologies-international-llc-grant--936f3c18,Folsom Technologies International,https://www.crunchbase.com/organization/folsom-technologies-international-llc,Grant,"$1,343,013","Mar 15, 2000",,,No,1,
Grant - Energy Research Center ,https://www.crunchbase.com/funding_round/energy-research-center-inc-grant--88c18ef6,Energy Research Center ,https://www.crunchbase.com/organization/energy-research-center-inc,Grant,"$427,902","Mar 6, 2000",,,No,1,
Grant - TT Materials ,https://www.crunchbase.com/funding_round/tt-materials-corporation-grant--dfd61f7f,TT Materials ,https://www.crunchbase.com/organization/tt-materials-corporation,Grant,"$36,373","Mar 6, 2000",,,No,1,
Grant - Buffalo Wire Works,https://www.crunchbase.com/funding_round/buffalo-wire-works-co-inc-grant--3ed93343,Buffalo Wire Works,https://www.crunchbase.com/organization/buffalo-wire-works-co-inc,Grant,"$150,798","Mar 6, 2000",,,No,1,
Grant - JRS Technology Associates,https://www.crunchbase.com/funding_round/jrs-technology-associates-grant--a6cbbd42,JRS Technology Associates,https://www.crunchbase.com/organization/jrs-technology-associates,Grant,"$45,014","Mar 3, 2000",,,No,1,
Grant - Concord Lighting ,https://www.crunchbase.com/funding_round/concord-lighting-inc-grant--58036408,Concord Lighting ,https://www.crunchbase.com/organization/concord-lighting-inc,Grant,"$81,375","Feb 24, 2000",,,No,1,
Grant - Strathmore Products,https://www.crunchbase.com/funding_round/strathmore-products-inc-grant--6bb99433,Strathmore Products,https://www.crunchbase.com/organization/strathmore-products-inc,Grant,"$43,000","Feb 24, 2000",,,No,1,
Grant - Precision Magnetic Bearing Systems ,https://www.crunchbase.com/funding_round/precision-magnetic-bearing-systems-inc-grant--03729ea2,Precision Magnetic Bearing Systems ,https://www.crunchbase.com/organization/precision-magnetic-bearing-systems-inc,Grant,"$24,942","Feb 23, 2000",,,No,1,
Grant - Canrom Photovoltaics,https://www.crunchbase.com/funding_round/canrom-photovoltaics-grant--62646af7,Canrom Photovoltaics,https://www.crunchbase.com/organization/canrom-photovoltaics,Grant,"$769,300","Feb 22, 2000",,,No,1,
Grant - MPI systems ,https://www.crunchbase.com/funding_round/mpi-systems-inc-grant--8b6dba9f,MPI systems ,https://www.crunchbase.com/organization/mpi-systems-inc,Grant,"$299,986","Feb 17, 2000",,,No,1,
Grant - Edison Price Lighting,https://www.crunchbase.com/funding_round/edison-price-lighting-grant--225eb276,Edison Price Lighting,https://www.crunchbase.com/organization/edison-price-lighting,Grant,"$100,000","Feb 8, 2000",,,No,1,
Grant - Home Innovation Research Labs,https://www.crunchbase.com/funding_round/home-innovation-research-labs-grant--d862296e,Home Innovation Research Labs,https://www.crunchbase.com/organization/home-innovation-research-labs,Grant,"$234,188","Jan 31, 2000",,,No,1,
Grant - Blasch Precision Ceramics ,https://www.crunchbase.com/funding_round/blasch-precision-ceramics-inc-grant--78ae78fa,Blasch Precision Ceramics ,https://www.crunchbase.com/organization/blasch-precision-ceramics-inc,Grant,"$85,375","Jan 28, 2000",,,No,1,
Grant - PCB Group,https://www.crunchbase.com/funding_round/pcb-group-grant--64d12285,PCB Group,https://www.crunchbase.com/organization/pcb-group,Grant,"$200,000","Jan 12, 2000",,,No,1,
Grant - Modern Energy Technology,https://www.crunchbase.com/funding_round/modern-energy-technology-grant--da6ed4a1,Modern Energy Technology,https://www.crunchbase.com/organization/modern-energy-technology,Grant,"$29,894","Jan 12, 2000",,,No,1,
Grant - Cold Point ,https://www.crunchbase.com/funding_round/cold-point-corp-grant--a813820e,Cold Point ,https://www.crunchbase.com/organization/cold-point-corp,Grant,"$199,789","Jan 11, 2000",,,No,1,
Grant - KLD Associates,https://www.crunchbase.com/funding_round/kld-associates-inc-grant--b11a4f1f,KLD Associates,https://www.crunchbase.com/organization/kld-associates-inc,Grant,"$205,000","Jan 10, 2000",,,No,1,
Grant - Sycore,https://www.crunchbase.com/funding_round/sycore-inc-grant--4529081b,Sycore,https://www.crunchbase.com/organization/sycore-inc,Grant,"$54,754","Dec 28, 1999",,,No,1,
Grant - Rupprecht & Patashnick ,https://www.crunchbase.com/funding_round/rupprecht-patashnick-co-grant--d8e7fb16,Rupprecht & Patashnick ,https://www.crunchbase.com/organization/rupprecht-patashnick-co,Grant,"$205,692","Dec 28, 1999",,,No,1,
Grant - National Oceanic and Atmospheric Administration,https://www.crunchbase.com/funding_round/national-oceanic-and-atmospheric-administration-grant--6a07954f,National Oceanic and Atmospheric Administration,https://www.crunchbase.com/organization/national-oceanic-and-atmospheric-administration,Grant,"$3,624","Dec 28, 1999",,,No,1,
Grant - Northeast Surplus & Materials,https://www.crunchbase.com/funding_round/northeast-surplus-materials-llc-grant--cb51ae55,Northeast Surplus & Materials,https://www.crunchbase.com/organization/northeast-surplus-materials-llc,Grant,"$215,873","Dec 28, 1999",,,No,1,
Grant - O'Brien & Gere,https://www.crunchbase.com/funding_round/o-brien-gere-grant--bbc4489d,O'Brien & Gere,https://www.crunchbase.com/organization/o-brien-gere,Grant,"$134,442","Dec 15, 1999",,,No,1,
Grant - EPL Ceramic Materials,https://www.crunchbase.com/funding_round/epl-ceramic-materials-grant--8d4aeca6,EPL Ceramic Materials,https://www.crunchbase.com/organization/epl-ceramic-materials,Grant,"$64,559","Dec 13, 1999",,,No,1,
Grant - Interscience Inc.,https://www.crunchbase.com/funding_round/interscience-inc-grant--236707ca,Interscience Inc.,https://www.crunchbase.com/organization/interscience-inc,Grant,"$199,254","Dec 12, 1999",,,No,1,
Grant - Photonics Industries,https://www.crunchbase.com/funding_round/photonics-industries-grant--759fabd4,Photonics Industries,https://www.crunchbase.com/organization/photonics-industries,Grant,"$445,067","Dec 9, 1999",,,No,1,
"Grant - Neocon Technologies, Inc",https://www.crunchbase.com/funding_round/neocon-technologies-inc-grant--96157ddc,"Neocon Technologies, Inc",https://www.crunchbase.com/organization/neocon-technologies-inc,Grant,"$40,350","Dec 8, 1999",,,No,1,
Grant - Beltran Associates,https://www.crunchbase.com/funding_round/beltran-associates-inc-grant--8d594cd1,Beltran Associates,https://www.crunchbase.com/organization/beltran-associates-inc,Grant,"$96,986","Dec 7, 1999",,,No,1,
Grant - AWS Truepower,https://www.crunchbase.com/funding_round/aws-scientific-inc-grant--b321abc6,AWS Truepower,https://www.crunchbase.com/organization/aws-scientific-inc,Grant,"$51,553","Dec 3, 1999",,,No,1,
Grant - NYS Electric & Gas,https://www.crunchbase.com/funding_round/nys-electric-gas-corp-grant--d3d2fbbe,NYS Electric & Gas,https://www.crunchbase.com/organization/nys-electric-gas-corp,Grant,"$285,240","Nov 26, 1999",,,No,1,
Grant - Concord Lighting ,https://www.crunchbase.com/funding_round/concord-lighting-inc-grant--52774fe7,Concord Lighting ,https://www.crunchbase.com/organization/concord-lighting-inc,Grant,"$58,000","Oct 23, 1999",,,No,1,
Grant - Reveo ,https://www.crunchbase.com/funding_round/reveo-inc-grant--54324900,Reveo ,https://www.crunchbase.com/organization/reveo-inc,Grant,"$49,379","Oct 23, 1999",,,No,1,
Grant - Interscience Inc.,https://www.crunchbase.com/funding_round/interscience-inc-grant--85810009,Interscience Inc.,https://www.crunchbase.com/organization/interscience-inc,Grant,"$99,073","Oct 12, 1999",,,No,1,
Grant - Plug Power,https://www.crunchbase.com/funding_round/plug-power-grant--157593a9,Plug Power,https://www.crunchbase.com/organization/plug-power,Grant,"$53,064","Sep 27, 1999",,,No,1,
Grant - Composite Factory,https://www.crunchbase.com/funding_round/composite-factory-grant--aefa9c86,Composite Factory,https://www.crunchbase.com/organization/composite-factory,Grant,"$121,462","Sep 24, 1999",,,No,1,
Grant - ECR International,https://www.crunchbase.com/funding_round/ecr-international-grant--255b4264,ECR International,https://www.crunchbase.com/organization/ecr-international,Grant,"$599,930","Sep 10, 1999",,,No,1,
Grant - AWS Truepower,https://www.crunchbase.com/funding_round/aws-scientific-inc-grant--c072778a,AWS Truepower,https://www.crunchbase.com/organization/aws-scientific-inc,Grant,"$226,000","Sep 10, 1999",,,No,1,
Grant - Personal Electric Transports,https://www.crunchbase.com/funding_round/personal-electric-transports-grant--fa6bede2,Personal Electric Transports,https://www.crunchbase.com/organization/personal-electric-transports,Grant,"$200,000","Sep 8, 1999",,,No,1,
Grant - Mechanical Technology ,https://www.crunchbase.com/funding_round/mechanical-technology-inc-grant--84f34fac,Mechanical Technology ,https://www.crunchbase.com/organization/mechanical-technology-inc,Grant,"$22,985","Jul 29, 1999",,,No,1,
Grant - Enviromaster International,https://www.crunchbase.com/funding_round/enviromaster-international-corp-grant--10e5e0f0,Enviromaster International,https://www.crunchbase.com/organization/enviromaster-international-corp,Grant,"$996,004","Jul 12, 1999",,,No,1,
Grant - Electric Launch Company,https://www.crunchbase.com/funding_round/electric-launch-company-inc-grant--fe0b7d82,Electric Launch Company,https://www.crunchbase.com/organization/electric-launch-company-inc,Grant,"$149,990","Jul 9, 1999",,,No,1,
Grant - Insight Technologies ,https://www.crunchbase.com/funding_round/insight-technologies-inc-grant--fa595945,Insight Technologies ,https://www.crunchbase.com/organization/insight-technologies-inc,Grant,"$788,514","Jun 29, 1999",,,No,1,
Grant - SAGE Electrochromics,https://www.crunchbase.com/funding_round/sage-electrochromics-grant--2e78a432,SAGE Electrochromics,https://www.crunchbase.com/organization/sage-electrochromics,Grant,"$195,000","Jun 25, 1999",,,No,1,
Grant - Standard Ceramics ,https://www.crunchbase.com/funding_round/standard-ceramics-inc-grant--d920f71c,Standard Ceramics ,https://www.crunchbase.com/organization/standard-ceramics-inc,Grant,"$240,000","Jun 11, 1999",,,No,1,
Grant - Enernet  ,https://www.crunchbase.com/funding_round/enernet-corporation-grant--4f731fd7,Enernet  ,https://www.crunchbase.com/organization/enernet-corporation,Grant,"$139,343","Jun 10, 1999",,,No,1,
Grant - Utility Systems Tech. ,https://www.crunchbase.com/funding_round/utility-systems-tech-inc-grant--a6b15282,Utility Systems Tech. ,https://www.crunchbase.com/organization/utility-systems-tech-inc,Grant,"$60,624","Jun 9, 1999",,,No,1,
Grant - Sunwize Technologies,https://www.crunchbase.com/funding_round/sunwize-technologies-grant--2db1e2e4,Sunwize Technologies,https://www.crunchbase.com/organization/sunwize-technologies,Grant,"$104,641","Jun 1, 1999",,,No,1,
Grant - Heliotronics ,https://www.crunchbase.com/funding_round/heliotronics-inc-grant--12ef46aa,Heliotronics ,https://www.crunchbase.com/organization/heliotronics-inc,Grant,"$199,067","Jun 1, 1999",,,No,1,
Grant - Intermagnetics General,https://www.crunchbase.com/funding_round/intermagnetics-general-corporation-grant--4f834958,Intermagnetics General,https://www.crunchbase.com/organization/intermagnetics-general-corporation,Grant,"$190,555","Jun 1, 1999",,,No,1,
Grant - KLD Associates,https://www.crunchbase.com/funding_round/kld-associates-inc-grant--19829174,KLD Associates,https://www.crunchbase.com/organization/kld-associates-inc,Grant,"$274,999","May 27, 1999",,,No,1,
Grant - Aurora Technology  ,https://www.crunchbase.com/funding_round/aurora-technology-corporation-grant--6c0c4a4a,Aurora Technology  ,https://www.crunchbase.com/organization/aurora-technology-corporation,Grant,"$201,247","May 6, 1999",,,No,1,
Grant - Applied Energy Group ,https://www.crunchbase.com/funding_round/applied-energy-group-inc-grant--365604f3,Applied Energy Group ,https://www.crunchbase.com/organization/applied-energy-group-inc,Grant,"$59,800","May 5, 1999",,,No,1,
Grant - Mohawk Innovative Technology,https://www.crunchbase.com/funding_round/mohawk-innovative-technology-inc-grant--25e0c5e2,Mohawk Innovative Technology,https://www.crunchbase.com/organization/mohawk-innovative-technology-inc,Grant,"$196,548","Apr 1, 1999",,,No,1,
Grant - Schunk-INEX  ,https://www.crunchbase.com/funding_round/schunk-inex-corporation-grant--b3d5a762,Schunk-INEX  ,https://www.crunchbase.com/organization/schunk-inex-corporation,Grant,"$84,707","Apr 1, 1999",,,No,1,
Grant - Inverters Unlimited,https://www.crunchbase.com/funding_round/inverters-unlimited-inc-grant--4e74cb5c,Inverters Unlimited,https://www.crunchbase.com/organization/inverters-unlimited-inc,Grant,"$185,448","Mar 31, 1999",,,No,1,
Grant - Enetics ,https://www.crunchbase.com/funding_round/enetics-inc-grant--fc856fce,Enetics ,https://www.crunchbase.com/organization/enetics-inc,Grant,"$150,864","Mar 31, 1999",,,No,1,
Grant - Composite Factory,https://www.crunchbase.com/funding_round/composite-factory-grant--2dc52903,Composite Factory,https://www.crunchbase.com/organization/composite-factory,Grant,"$200,000","Mar 29, 1999",,,No,1,
Grant - GSM Vehicles,https://www.crunchbase.com/funding_round/gsm-vehicles-inc-grant--40b52574,GSM Vehicles,https://www.crunchbase.com/organization/gsm-vehicles-inc,Grant,"$954,020","Mar 25, 1999",,,No,1,
Grant - Hohl Industrial Services,https://www.crunchbase.com/funding_round/hohl-industrial-services-grant--3db1eee0,Hohl Industrial Services,https://www.crunchbase.com/organization/hohl-industrial-services,Grant,"$95,600","Mar 24, 1999",,,No,1,
Grant - Plasma Pyrolysis Systems,https://www.crunchbase.com/funding_round/plasma-pyrolysis-systems-inc-grant--da564de4,Plasma Pyrolysis Systems,https://www.crunchbase.com/organization/plasma-pyrolysis-systems-inc,Grant,"$250,000","Mar 23, 1999",,,No,1,
Grant - Comfortex  ,https://www.crunchbase.com/funding_round/comfortex-corporation-grant--4483137c,Comfortex  ,https://www.crunchbase.com/organization/comfortex-corporation,Grant,"$195,333","Mar 5, 1999",,,No,1,
Grant - TransTech Systems,https://www.crunchbase.com/funding_round/transtech-systems-inc-grant--c4b9f2bb,TransTech Systems,https://www.crunchbase.com/organization/transtech-systems-inc,Grant,"$50,000","Mar 1, 1999",,,No,1,
"Grant - Perfect Sense, Inc",https://www.crunchbase.com/funding_round/perfect-sense-inc-grant--2b3a1c8a,"Perfect Sense, Inc",https://www.crunchbase.com/organization/perfect-sense-inc,Grant,"$136,819","Feb 25, 1999",,,No,1,
Grant - iCon Dynamics ,https://www.crunchbase.com/funding_round/icon-dynamics-llc-grant--316e0fd0,iCon Dynamics ,https://www.crunchbase.com/organization/icon-dynamics-llc,Grant,"$124,574","Feb 22, 1999",,,No,1,
Grant - Environmental C&C ,https://www.crunchbase.com/funding_round/environmental-c-c-inc-grant--6344baf3,Environmental C&C ,https://www.crunchbase.com/organization/environmental-c-c-inc,Grant,"$250,000","Feb 18, 1999",,,No,1,
Grant - International Electronic Machines,https://www.crunchbase.com/funding_round/iem-grant--4992a55c,International Electronic Machines,https://www.crunchbase.com/organization/iem,Grant,"$149,948","Feb 11, 1999",,,No,1,
Grant - Enernet  ,https://www.crunchbase.com/funding_round/enernet-corporation-grant--b33b18e0,Enernet  ,https://www.crunchbase.com/organization/enernet-corporation,Grant,"$128,189","Jan 27, 1999",,,No,1,
Grant - Manak Dynamics Engineering,https://www.crunchbase.com/funding_round/manak-dynamics-engineering-corporation-grant--f6a86ce7,Manak Dynamics Engineering,https://www.crunchbase.com/organization/manak-dynamics-engineering-corporation,Grant,"$200,000","Jan 15, 1999",,,No,1,
Grant - Landfill Technologies,https://www.crunchbase.com/funding_round/landfill-technologies-inc-grant--72e88c25,Landfill Technologies,https://www.crunchbase.com/organization/landfill-technologies-inc,Grant,"$50,000","Jan 13, 1999",,,No,1,
Grant - Precision Magnetic Bearing Systems ,https://www.crunchbase.com/funding_round/precision-magnetic-bearing-systems-inc-grant--c287f4f2,Precision Magnetic Bearing Systems ,https://www.crunchbase.com/organization/precision-magnetic-bearing-systems-inc,Grant,"$452,357","Jan 6, 1999",,,No,1,
Grant - Rochester Instruments Systems,https://www.crunchbase.com/funding_round/rochester-instruments-systems-grant--5a73894b,Rochester Instruments Systems,https://www.crunchbase.com/organization/rochester-instruments-systems,Grant,"$200,000","Jan 1, 1999",,,No,1,
Grant - Windo-Therm,https://www.crunchbase.com/funding_round/windo-therm-llc-grant--3eecb52f,Windo-Therm,https://www.crunchbase.com/organization/windo-therm-llc,Grant,"$9,730","Dec 28, 1998",,,No,1,
Grant - Direct Global Power,https://www.crunchbase.com/funding_round/direct-global-power-inc-grant--458c936a,Direct Global Power,https://www.crunchbase.com/organization/direct-global-power-inc,Grant,"$164,089","Dec 14, 1998",,,No,1,
Grant - ENI Technology ,https://www.crunchbase.com/funding_round/eni-technology-inc-grant--f1cc0b63,ENI Technology ,https://www.crunchbase.com/organization/eni-technology-inc,Grant,"$195,000","Dec 12, 1998",,,No,1,
"Grant - Energy-Onix Broadcast Eqp.,C0.",https://www.crunchbase.com/funding_round/energy-onix-broadcast-eqp-c0-grant--e39c3c59,"Energy-Onix Broadcast Eqp.,C0.",https://www.crunchbase.com/organization/energy-onix-broadcast-eqp-c0,Grant,"$187,500","Dec 7, 1998",,,No,1,
Grant - Snyder Seed  ,https://www.crunchbase.com/funding_round/snyder-seed-corporation-grant--ce5772cc,Snyder Seed  ,https://www.crunchbase.com/organization/snyder-seed-corporation,Grant,"$196,234","Dec 1, 1998",,,No,1,
Grant - Atlantic Ultraviolet,https://www.crunchbase.com/funding_round/atlantic-ultraviolet-corporation-grant--f5812780,Atlantic Ultraviolet,https://www.crunchbase.com/organization/atlantic-ultraviolet-corporation,Grant,"$96,322","Nov 30, 1998",,,No,1,
Grant - Chand Raswant,https://www.crunchbase.com/funding_round/chand-raswant-grant--0294149e,Chand Raswant,https://www.crunchbase.com/organization/chand-raswant,Grant,"$215,705","Nov 17, 1998",,,No,1,
Grant - Selux  ,https://www.crunchbase.com/funding_round/selux-corporation-grant--abcf6a7e,Selux  ,https://www.crunchbase.com/organization/selux-corporation,Grant,"$174,394","Nov 6, 1998",,,No,1,
Grant - Intermagnetics General,https://www.crunchbase.com/funding_round/intermagnetics-general-corporation-grant--c41848c6,Intermagnetics General,https://www.crunchbase.com/organization/intermagnetics-general-corporation,Grant,"$300,000","Nov 4, 1998",,,No,1,
Grant - GSM Vehicles,https://www.crunchbase.com/funding_round/gsm-vehicles-inc-grant--a49a279c,GSM Vehicles,https://www.crunchbase.com/organization/gsm-vehicles-inc,Grant,"$124,821","Nov 3, 1998",,,No,1,
Grant - Rhodes Instrument,https://www.crunchbase.com/funding_round/rhodes-instrument-corporation-grant--019cb8b8,Rhodes Instrument,https://www.crunchbase.com/organization/rhodes-instrument-corporation,Grant,"$96,789","Oct 13, 1998",,,No,1,
Grant - AWS Truepower,https://www.crunchbase.com/funding_round/aws-scientific-inc-grant--06ff2d66,AWS Truepower,https://www.crunchbase.com/organization/aws-scientific-inc,Grant,"$265,926","Oct 13, 1998",,,No,1,
Grant - Conesus Lake County Sewer Dist,https://www.crunchbase.com/funding_round/conesus-lake-county-sewer-dist-grant--8281ab03,Conesus Lake County Sewer Dist,https://www.crunchbase.com/organization/conesus-lake-county-sewer-dist,Grant,"$59,271","Sep 19, 1998",,,No,1,
Grant - International Electronic Machines,https://www.crunchbase.com/funding_round/iem-grant--712b82e6,International Electronic Machines,https://www.crunchbase.com/organization/iem,Grant,"$325,587","Sep 1, 1998",,,No,1,
Grant - Metal Arts Company,https://www.crunchbase.com/funding_round/metal-arts-company-inc-grant--2249749d,Metal Arts Company,https://www.crunchbase.com/organization/metal-arts-company-inc,Grant,"$633,154","Aug 12, 1998",,,No,1,
Grant - Unifrax,https://www.crunchbase.com/funding_round/unifrax-corporation-grant--b15a071c,Unifrax,https://www.crunchbase.com/organization/unifrax-corporation,Grant,"$225,037","Jul 9, 1998",,,No,1,
